,HW_ratio,ID,absolute_trend_lenght,b,coordinates_X,coordinates_Y,dispersion,extremum_type,height,importance,k,peaks_count,r_squared_of_trend,tops_count,trend_class,trend_end,trend_start,width
9593,0.0004514867486274923,100668,7736.0000854769905,190.201956,223643,224.91,1653.1111111111113,1,1.322404686729925,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,2929
9594,0.0051750780184107725,100668,7736.0000854769905,190.201956,224889,223.815,1653.1111111111113,1,0.04140062414728618,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,8
9595,0.004400797069308737,100668,7736.0000854769905,190.201956,224897,223.81,1653.1111111111113,1,0.0352063765544699,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,8
9596,0.002886284801255101,100668,7736.0000854769905,190.201956,224906,223.805,1653.1111111111113,1,0.028862848012551012,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,10
9597,0.002886284801255101,100668,7736.0000854769905,190.201956,224921,223.805,1653.1111111111113,1,0.028862848012551012,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,10
9598,0.0009290540540540733,100668,7736.0000854769905,190.201956,217175,222.625,1653.1111111111113,0,0.2750000000000057,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,296
9599,0.00012177772254236047,100668,7736.0000854769905,190.201956,217347,222.645,1653.1111111111113,0,0.28569053708437764,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,2346
9600,0.00034012003500500016,100668,7736.0000854769905,190.201956,221956,223.335,1653.1111111111113,0,1.3597998999499907,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,3998
9601,4.294963787814917e-05,100668,7736.0000854769905,190.201956,224885,223.765,1653.1111111111113,0,0.053515248796173864,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,1246
9602,0.0034375000000004263,100668,7736.0000854769905,190.201956,224893,223.785,1653.1111111111113,0,0.02750000000000341,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,8
9603,0.0036419753086439264,100668,7736.0000854769905,190.201956,224901,223.775,1653.1111111111113,0,0.032777777777795336,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,9
9604,0.002000000000000076,100668,7736.0000854769905,190.201956,224911,223.775,1653.1111111111113,0,0.030000000000001137,32.75762907548396,0.000149280949,7,0.00020116,8,good_trends1,224911,217175,15
9605,0.001508695716801727,100669,7758.000085234596,190.180847,217003,222.9,1522.6938775510203,1,0.25949566328989704,40.759342108668335,0.00014937785,8,0.00016209,9,good_trends1,224933,217175,172
9606,0.001508695716801727,100669,7758.000085234596,190.180847,217299,222.9,1522.6938775510203,1,0.25949566328989704,40.759342108668335,0.00014937785,8,0.00016209,9,good_trends1,224933,217175,172
9607,0.00030571820936857756,100669,7758.000085234596,190.180847,219645,224.4,1522.6938775510203,1,1.409055226979774,40.759342108668335,0.00014937785,8,0.00016209,9,good_trends1,224933,217175,4609
9608,0.0004500655711003479,100669,7758.000085234596,190.180847,223643,224.91,1522.6938775510203,1,1.3218425823217217,40.759342108668335,0.00014937785,8,0.00016209,9,good_trends1,224933,217175,2937
9609,0.004315344788679454,100669,7758.000085234596,190.180847,224897,223.81,1522.6938775510203,1,0.03452275830943563,40.759342108668335,0.00014937785,8,0.00016209,9,good_trends1,224933,217175,8
9610,0.002817835765864629,100669,7758.000085234596,190.180847,224906,223.805,1522.6938775510203,1,0.02817835765864629,40.759342108668335,0.00014937785,8,0.00016209,9,good_trends1,224933,217175,10
9611,0.0027590548971697143,100669,7758.000085234596,190.180847,224918,223.82,1522.6938775510203,1,0.04138582345754571,40.759342108668335,0.00014937785,8,0.00016209,9,good_trends1,224933,217175,15
9612,0.0006775238723670489,100669,7758.000085234596,190.180847,224929,223.785,1522.6938775510203,1,0.004742667106569343,40.759342108668335,0.00014937785,8,0.00016209,9,good_trends1,224933,217175,7
